"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"250","제주특별자치도 제주시 삼도이동","14-7","0014","0007","JNC패밀리3차","84.8497","202604","23","30,500","-","6","개인","개인","2013","북성로 14","-","중개거래","제주 제주시","26.05.07"
"251","제주특별자치도 제주시 연동","1399-1","1399","0001","대림이편한세상2차","139.5220","202604","23","120,000","202","9","개인","개인","2002","연화로 25","-","직거래","-","26.04.24"
"252","제주특별자치도 제주시 일도이동","113-1","0113","0001","일도수선화","49.0600","202604","23","19,500","일도수선화아파트 다","2","개인","개인","1993","연삼로 560-1","-","중개거래","제주 제주시","26.04.24"
"253","제주특별자치도 제주시 이도이동","1078-6","1078","0006","부양장미2차","59.4000","202604","23","16,500","-","6","개인","개인","1995","오복2길 27","20260529","중개거래","제주 제주시","-"
"254","제주특별자치도 제주시 삼도일동","530","0530","0000","제동해피죤","83.1200","202604","22","21,000","-","4","개인","개인","2004","서사로 92","-","중개거래","제주 제주시","26.06.10"
"255","제주특별자치도 제주시 이도이동","888","0888","0000","주공1","49.2200","202604","22","53,000","-","1","개인","개인","1985","구남로7길 36","-","중개거래","제주 제주시","-"
"256","제주특별자치도 서귀포시 중문동","2433-2","2433","0002","중문미듬하나로","53.8513","202604","22","7,400","-","5","개인","개인","2002","천제연로232번길 18-5","-","중개거래","제주 서귀포시","26.04.22"
"257","제주특별자치도 제주시 외도일동","486-5","0486","0005","비치나빌리지","84.9700","202604","22","24,000","외도아파트","5","개인","개인","2020","우령서로 45","-","중개거래","제주 제주시","26.06.12"
"258","제주특별자치도 제주시 연동","257","0257","0000","디지털한빛","59.8518","202604","22","31,000","-","6","개인","개인","2005","연동4길 32","-","중개거래","제주 제주시","-"
"259","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202604","22","31,000","-","6","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","-"
"260","제주특별자치도 제주시 삼도일동","553-2","0553","0002","에코빌리지Ⅲ","57.1900","202604","22","25,000","-","10","개인","개인","2013","서광로21길 4-6","-","직거래","-","26.04.22"
"261","제주특별자치도 제주시 노형동","731-2","0731","0002","한화","126.0894","202604","21","113,000","-","10","개인","개인","2002","원노형로 102","20260515","중개거래","제주 제주시","-"
"262","제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","84.9297","202604","21","50,000","107동","11","개인","개인","2016","대청로 12","-","중개거래","제주 서귀포시","26.06.15"
"263","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202604","21","18,200","105","5","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","26.06.05"
"264","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202604","21","17,700","-","4","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
"265","제주특별자치도 서귀포시 중문동","1802","1802","0000","포레나제주중문","76.8886","202604","21","45,000","-","4","개인","개인","2023","중문상로82번길 45","-","중개거래","제주 서귀포시","-"
"266","제주특별자치도 제주시 이도이동","888","0888","0000","주공1","40.3200","202604","21","44,000","111","4","개인","개인","1985","구남로7길 36","-","중개거래","제주 제주시","26.06.05"
"267","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202604","21","17,000","-","4","개인","개인","1999","중산간동로 8002","-","중개거래","제주 서귀포시","-"
"268","제주특별자치도 제주시 애월읍 하귀1리","527-1","0527","0001","서진비치빌리지","77.7378","202604","21","14,000","-","4","개인","개인","2001","하귀12길 12","-","중개거래","제주 제주시","26.04.27"
"269","제주특별자치도 제주시 연동","1399-1","1399","0001","대림이편한세상2차","139.5220","202604","21","135,000","-","11","개인","개인","2002","연화로 25","-","중개거래","제주 제주시","-"
"270","제주특별자치도 제주시 연동","300-3","0300","0003","남해오네뜨","32.3900","202604","21","17,000","-","4","개인","개인","2019","삼무로11길 9","-","중개거래","제주 제주시","-"
"271","제주특별자치도 제주시 노형동","731-2","0731","0002","한화","126.0894","202604","21","113,000","-","10","개인","개인","2002","원노형로 102","-","중개거래","제주 제주시","-"
"272","제주특별자치도 제주시 한림읍 한림리","1535-1","1535","0001","삼영노블리안","72.0900","202604","20","25,500","-","2","개인","개인","2014","문교길 27","20260508","중개거래","제주 제주시","-"
"273","제주특별자치도 제주시 연동","251-16","0251","0016","제원2차","108.3400","202604","20","50,000","제원아파트 에이","4","개인","개인","1979","신광로6길 25","-","직거래","-","26.05.19"
"274","제주특별자치도 제주시 연동","293-71","0293","0071","제동블레시드빌","25.4780","202604","20","4,300","-","7","개인","개인","2002","신대로14길 23","-","직거래","-","26.04.21"
"275","제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","84.9297","202604","20","50,000","105동","5","개인","개인","2016","대청로 12","-","직거래","-","26.04.20"
"276","제주특별자치도 제주시 건입동","940-3","0940","0003","현대","67.9300","202604","20","23,000","-","4","개인","개인","1993","만덕로3길 26","-","중개거래","제주 제주시","-"
"277","제주특별자치도 제주시 이도이동","1780-1","1780","0001","석정시티빌","19.5500","202604","20","4,500","-","3","개인","법인","2011","서광로30길 8","-","직거래","-","26.04.30"
"278","제주특별자치도 서귀포시 토평동","175","0175","0000","토평반석타운(가동,나동)","59.4341","202604","19","7,900","가동","5","개인","개인","2000","중산간동로 7678","-","중개거래","제주 서귀포시","26.05.29"
"279","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202604","19","57,700","-","12","개인","개인","2013","화삼로 12","-","중개거래","제주 제주시","-"
"280","제주특별자치도 서귀포시 동홍동","405-1","0405","0001","제이원파크","74.7980","202604","19","23,000","-","4","개인","개인","2015","동홍서로 10-10","-","중개거래","제주 서귀포시","-"
"281","제주특별자치도 제주시 외도일동","529-4","0529","0004","외도에이스아크로빌2차","84.8100","202604","18","34,000","-","7","개인","개인","2010","우정로7길 24","-","중개거래","제주 제주시","-"
"282","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","101.9994","202604","18","78,500","-","5","개인","개인","2012","아란9길 22","-","중개거래","제주 제주시","-"
"283","제주특별자치도 제주시 연동","2313-8","2313","0008","동서드림","81.9800","202604","18","27,000","-","4","개인","개인","2004","도령북길 32","-","중개거래","제주 제주시","-"
"284","제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","84.9910","202604","18","74,500","101","6","개인","개인","2001","국기로 14","-","중개거래","제주 제주시","26.06.08"
"285","제주특별자치도 제주시 오라이동","1980-1","1980","0001","헤르지아2차아파트","84.9700","202604","18","41,000","-","4","개인","개인","2016","연사길 79-1","-","중개거래","제주 제주시","-"
"286","제주특별자치도 제주시 이도이동","1956","1956","0000","이도한일베라체","84.6700","202604","18","67,500","105","11","개인","개인","2011","신설로 55","-","중개거래","제주 제주시","26.06.01"
"287","제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","84.9297","202604","18","50,500","102동","4","개인","개인","2016","대청로 12","-","중개거래","제주 서귀포시","26.06.12"
"288","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202604","17","49,800","-","2","개인","개인","2013","화삼로 12","20260421","중개거래","제주 제주시","-"
"289","제주특별자치도 제주시 일도이동","377-9","0377","0009","인제아파트","39.8700","202604","17","11,000","(제1동)","1","개인","개인","1975","고마로 91","-","중개거래","제주 제주시","26.04.24"
"290","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202604","17","49,800","206","2","개인","개인","2013","화삼로 12","-","중개거래","제주 제주시","26.05.13"
"291","제주특별자치도 제주시 도남동","70","0070","0000","수선화(70)1차","53.8900","202604","16","15,500","수선화아파트 나","5","개인","개인","1992","독짓골2길 26","-","중개거래","제주 제주시","26.04.28"
"292","제주특별자치도 제주시 이도일동","1244-3","1244","0003","고덕쉐르빌","84.7900","202604","16","25,000","-","14","개인","개인","2005","돈내길 46","-","중개거래","제주 제주시","26.06.05"
"293","제주특별자치도 제주시 이도이동","1909-19","1909","0019","이도동아","59.9280","202604","16","24,800","동아아파트101동","5","개인","개인","1996","독짓골8길 67","-","중개거래","제주 제주시","26.06.02"
"294","제주특별자치도 제주시 연동","1951-6","1951","0006","정한맨션(B동)","76.1800","202604","16","15,000","1","1","개인","개인","1992","남녕로8길 9","-","중개거래","제주 제주시","26.04.24"
"295","제주특별자치도 제주시 연동","300-3","0300","0003","남해오네뜨","22.3600","202604","16","13,100","-","10","개인","개인","2019","삼무로11길 9","-","중개거래","제주 제주시","26.04.30"
"296","제주특별자치도 제주시 용담일동","56-6","0056","0006","용담월드하우스","88.3520","202604","16","24,900","-","9","개인","개인","2007","서문로5길 19","-","중개거래","제주 제주시","26.06.12"
"297","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","35.4900","202604","16","15,800","-","9","개인","개인","2018","중앙로 172","-","직거래","-","26.04.23"
"298","제주특별자치도 제주시 노형동","2585-2","2585","0002","노형이-편한세상","125.6590","202604","15","88,000","103동","11","개인","개인","2005","수덕로 78","-","중개거래","제주 제주시","26.05.29"
"299","제주특별자치도 제주시 연동","2325-7","2325","0007","연동한일씨티파크","84.9049","202604","15","40,000","-","14","개인","개인","2014","도령로 103","-","직거래","-","26.04.17"
"300","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","49.5000","202604","15","18,000","414","6","개인","개인","1998","동화로1길 10","-","직거래","-","26.04.16"
"301","제주특별자치도 제주시 건입동","1044-8","1044","0008","건입미화","59.8700","202604","15","10,500","나","2","개인","개인","1994","동문로21길 4-7","-","중개거래","제주 제주시","26.04.17"
"302","제주특별자치도 서귀포시 동홍동","1369","1369","0000","동홍동센트레빌","84.9757","202604","15","44,000","101동","7","개인","개인","2021","중앙로182번길 40","-","중개거래","제주 서귀포시","26.05.19"
"303","제주특별자치도 제주시 연동","300-3","0300","0003","남해오네뜨","32.3900","202604","15","16,000","-","2","개인","개인","2019","삼무로11길 9","-","직거래","-","26.05.15"
"304","제주특별자치도 제주시 도남동","90-14","0090","0014","덕진웰리브","84.9800","202604","15","33,000","-","6","개인","개인","2008","신성로10길 36","-","중개거래","제주 제주시","26.05.27"
"305","제주특별자치도 서귀포시 서호동","1545","1545","0000","HausD블루오션","84.9400","202604","15","50,000","204동","10","개인","개인","2015","서호남로 92-16","-","중개거래","제주 서귀포시","26.05.28"
"306","제주특별자치도 제주시 삼도이동","941","0941","0000","미듬밀레니엄","84.9400","202604","14","24,500","-","5","개인","개인","2001","중앙로12길 34","-","직거래","-","26.06.17"
"307","제주특별자치도 제주시 이도이동","1065","1065","0000","해마루빌","84.8900","202604","14","33,500","-","2","개인","개인","2012","연삼로 406","-","중개거래","제주 제주시","26.06.15"
"308","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202604","14","19,100","-","4","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
"309","제주특별자치도 제주시 조천읍 신촌리","1934","1934","0000","다온팰리스아파트","63.6800","202604","14","20,800","-","5","개인","개인","2017","신북로 97","-","중개거래","제주 제주시","-"
"310","제주특별자치도 제주시 월평동","745","0745","0000","제주첨단꿈에그린2단지아파트","84.7938","202604","14","50,000","205동","4","개인","개인","2017","첨단로동길 74","-","중개거래","제주 제주시","26.06.05"
"311","제주특별자치도 제주시 한림읍 한림리","1535-1","1535","0001","삼영노블리안","72.0900","202604","13","25,500","-","2","개인","개인","2014","문교길 27","20260420","중개거래","제주 제주시","-"
"312","제주특별자치도 제주시 화북이동","5762","5762","0000","화북세원멤버스","78.7651","202604","13","34,900","-","6","개인","개인","2023","거로남4길 28","-","중개거래","제주 제주시","26.06.04"
"313","제주특별자치도 제주시 한림읍 한림리","1535-1","1535","0001","삼영노블리안","72.0900","202604","13","25,500","-","2","개인","개인","2014","문교길 27","-","중개거래","제주 제주시","26.06.02"
"314","제주특별자치도 제주시 오라이동","1492","1492","0000","미듬아뜨리에","59.9750","202604","13","25,000","-","7","개인","개인","2014","연사길 83-20","-","중개거래","제주 제주시","26.05.29"
"315","제주특별자치도 서귀포시 서호동","1545","1545","0000","HausD블루오션","84.9000","202604","13","44,100","-","6","개인","개인","2015","서호남로 92-16","-","중개거래","제주 서귀포시","-"
"316","제주특별자치도 제주시 일도이동","160-11","0160","0011","엠라이프빌","119.1600","202604","13","29,000","-","6","개인","개인","2003","고마로7길 1","-","중개거래","제주 제주시","26.05.26"
"317","제주특별자치도 제주시 도련일동","2873","2873","0000","도련영도갤럭시타운","78.8063","202604","12","38,000","-","7","개인","개인","2020","도련3길 5-4","-","중개거래","제주 제주시","-"
"318","제주특별자치도 서귀포시 성산읍 고성리","1123-2","1123","0002","드림펠리스","69.0088","202604","12","20,800","101","3","개인","개인","2015","고성동서로 56","-","중개거래","제주 제주시","26.06.05"
"319","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","59.9800","202604","12","31,700","102","8","개인","개인","2013","서호남로 92-15","-","중개거래","제주 서귀포시","26.04.17"
"320","제주특별자치도 제주시 연동","1399-1","1399","0001","대림이편한세상2차","119.2960","202604","11","118,000","-","8","개인","개인","2002","연화로 25","-","중개거래","제주 제주시","-"
"321","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","59.9570","202604","11","58,300","-","8","개인","개인","2003","한라대학로 107","20260608","중개거래","제주 제주시","-"
"322","제주특별자치도 서귀포시 성산읍 고성리","1480","1480","0000","제주&성산","38.4004","202604","11","7,000","A동","4","개인","개인","2016","고성중앙로 28-5","-","중개거래","제주 서귀포시","26.04.30"
"323","제주특별자치도 제주시 노형동","732-1","0732","0001","해오름","59.5600","202604","11","49,000","-","5","개인","개인","2001","연화로 16","-","중개거래","제주 제주시","-"
"324","제주특별자치도 제주시 일도이동","417-3","0417","0003","서해2","129.8600","202604","11","40,000","-","1","개인","개인","1989","고마로19길 18","-","직거래","-","26.06.04"
"325","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","49.8960","202604","11","20,500","-","10","개인","개인","2000","우정로11길 22","-","중개거래","제주 제주시","-"
"326","제주특별자치도 제주시 노형동","2585-1","2585","0001","중흥에스클래스(미리내마을)","120.9434","202604","11","75,000","102","2","개인","개인","2006","광평동로 66","-","중개거래","제주 제주시","26.06.10"
"327","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","59.9570","202604","11","58,300","-","8","개인","개인","2003","한라대학로 107","-","중개거래","제주 제주시","-"
"328","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202604","10","30,500","201","3","개인","개인","2001","과원로 11","-","직거래","-","26.04.13"
"329","제주특별자치도 서귀포시 남원읍 남원리","75-4","0075","0004","엘루체2차","66.4251","202604","10","23,500","-","5","개인","개인","2014","남원회관로 97","-","중개거래","제주 서귀포시","-"
"330","제주특별자치도 제주시 일도이동","47-1","0047","0001","일도신천지","59.9700","202604","10","25,600","110","3","개인","개인","1993","천수로 72","-","중개거래","제주 제주시","26.06.10"
"331","제주특별자치도 제주시 연동","258","0258","0000","연동뜨레모아","84.9044","202604","10","59,900","-","12","개인","개인","2016","연동4길 36","-","직거래","-","-"
"332","제주특별자치도 제주시 노형동","731-1","0731","0001","현대아이파크","75.0500","202604","10","67,500","101","15","개인","개인","2001","원노형로 90","-","중개거래","제주 제주시","26.06.08"
"333","제주특별자치도 서귀포시 동홍동","147","0147","0000","주공1","39.6900","202604","10","14,000","102","1","개인","개인","1988","동홍중앙로 10","-","직거래","-","26.04.17"
"334","제주특별자치도 제주시 화북일동","10-1","0010","0001","화북주공1단지","84.6000","202604","10","40,900","화북1아파트 102동","3","개인","개인","1998","동화로1길 11","-","중개거래","제주 제주시","26.06.12"
"335","제주특별자치도 제주시 이도이동","1956","1956","0000","이도한일베라체","106.6400","202604","09","80,000","107","12","개인","개인","2011","신설로 55","-","중개거래","제주 제주시","26.05.18"
"336","제주특별자치도 제주시 노형동","2512-3","2512","0003","탐라빌","59.5800","202604","09","13,500","-","3","개인","개인","2001","수덕9길 72","-","직거래","-","26.04.09"
"337","제주특별자치도 제주시 도남동","811","0811","0000","도남해모로리치힐아파트","59.8490","202604","09","59,000","103동","7","개인","개인","2019","도남서길 14","-","중개거래","제주 제주시","26.05.29"
"338","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202604","09","34,500","-","4","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","-"
"339","제주특별자치도 제주시 노형동","2585-2","2585","0002","노형이-편한세상","125.6590","202604","09","91,000","-","7","개인","개인","2005","수덕로 78","-","중개거래","제주 제주시","-"
"340","제주특별자치도 서귀포시 동홍동","179","0179","0000","제이원타워","15.2000","202604","09","4,000","-","3","개인","개인","2015","태평로 509","-","중개거래","제주 서귀포시","26.04.10"
"341","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202604","09","31,300","201","3","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","26.05.04"
"342","제주특별자치도 제주시 연동","1399-1","1399","0001","대림이편한세상2차","119.2960","202604","09","120,000","201","11","개인","개인","2002","연화로 25","-","중개거래","제주 제주시","26.05.29"
"343","제주특별자치도 제주시 이도이동","1956","1956","0000","이도한일베라체","106.6400","202604","09","80,000","-","12","개인","개인","2011","신설로 55","20260428","중개거래","제주 제주시","-"
"344","제주특별자치도 제주시 외도일동","457-7","0457","0007","JNC패밀리I","84.8200","202604","09","28,000","-","7","개인","개인","2013","우령6길 16-5","-","중개거래","제주 제주시","26.06.08"
"345","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","59.9900","202604","09","28,000","-","1","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
"346","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202604","08","15,500","511","5","개인","개인","1999","중산간동로 8002","-","중개거래","제주 서귀포시","26.04.09"
"347","제주특별자치도 제주시 아라일동","6075-2","6075","0002","미화","76.2800","202604","08","24,500","1","4","개인","개인","1993","아란12길 8","-","중개거래","제주 제주시","26.06.10"
"348","제주특별자치도 서귀포시 강정동","200","0200","0000","제주강정유승한내들퍼스트오션","101.9733","202604","08","58,000","-","4","개인","개인","2017","대청로 34","-","중개거래","제주 서귀포시","-"
"349","제주특별자치도 제주시 삼도일동","321-1","0321","0001","삼성뜨래별","84.1900","202604","08","35,800","-","7","개인","개인","2016","홍랑길 26-17","-","중개거래","제주 제주시","26.06.04"
"350","제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202604","07","43,000","부영아파트 202","10","개인","개인","2001","우평로 318","-","중개거래","제주 제주시","26.06.15"
"351","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","84.9875","202604","07","46,500","-","6","개인","개인","2021","일주서로731번길 10","-","중개거래","제주 서귀포시","-"
"352","제주특별자치도 서귀포시 동홍동","388-1","0388","0001","가나노블휘닉스","83.3861","202604","07","27,000","-","8","개인","개인","2011","태평로 505","-","중개거래","제주 서귀포시","26.06.04"
"353","제주특별자치도 제주시 애월읍 하귀1리","166-1","0166","0001","제주하귀휴먼시아2단지","84.8500","202604","07","41,300","-","8","개인","개인","2010","하귀9길 71","-","중개거래","제주 제주시","-"
"354","제주특별자치도 서귀포시 남원읍 남원리","1302-3","1302","0003","선우빌리지1차","84.3400","202604","06","24,800","-","6","개인","개인","2016","남원체육관로 286","-","중개거래","제주 제주시","26.04.10"
"355","제주특별자치도 서귀포시 대정읍 하모리","1221-1","1221","0001","더그라벨아파트","57.1300","202604","06","18,000","-","3","개인","법인","2019","신영로 5","-","중개거래","제주 서귀포시","26.04.30"
"356","제주특별자치도 제주시 일도이동","47-1","0047","0001","일도신천지","59.9700","202604","06","33,000","106","5","개인","개인","1993","천수로 72","-","중개거래","제주 제주시","26.05.04"
"357","제주특별자치도 서귀포시 강정동","158-1","0158","0001","윙스스카이2차","27.3000","202604","06","10,000","-","7","개인","개인","2013","신서귀로51번길 33","-","직거래","-","26.04.09"
"358","제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","84.9789","202604","06","43,000","102동","2","개인","개인","2017","대청로 11","-","중개거래","제주 서귀포시","26.05.26"
"359","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202604","06","8,600","-","5","개인","개인","2003","신광로 17","-","직거래","-","26.04.13"
"360","제주특별자치도 서귀포시 강정동","158-3","0158","0003","윙스스카이","25.7800","202604","06","6,500","-","2","개인","개인","2012","신서귀로51번길 29","-","직거래","-","26.04.09"
"361","제주특별자치도 서귀포시 안덕면 화순리","1131","1131","0000","화순블루팰리스","73.9403","202604","06","20,500","-","2","개인","법인","2017","화순중앙로12번길 3","-","중개거래","제주 서귀포시","-"
"362","제주특별자치도 제주시 연동","2325-6","2325","0006","타워프로빌","138.1400","202604","05","58,000","-","15","개인","법인","2010","도령로 95","-","직거래","-","26.04.17"
"363","제주특별자치도 제주시 애월읍 하귀1리","265-1","0265","0001","기룡비치하임","84.9700","202604","05","34,500","-","7","개인","개인","2016","하귀1길 1","-","중개거래","제주 제주시","26.04.29"
"364","제주특별자치도 제주시 아라일동","6121","6121","0000","아라아이파크","84.9912","202604","05","72,300","101","6","개인","개인","2013","인다1길 20","-","중개거래","제주 제주시","26.05.15"
"365","제주특별자치도 서귀포시 강정동","200","0200","0000","제주강정유승한내들퍼스트오션","84.9921","202604","04","47,000","111동","4","개인","개인","2017","대청로 34","-","중개거래","제주 서귀포시","26.05.29"
"366","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","84.9875","202604","04","45,000","110동","3","개인","개인","2021","일주서로731번길 10","-","중개거래","제주 서귀포시","26.06.05"
"367","제주특별자치도 제주시 연동","2325-7","2325","0007","연동한일씨티파크","84.9049","202604","03","38,000","-","11","개인","개인","2014","도령로 103","-","중개거래","제주 제주시","-"
"368","제주특별자치도 제주시 연동","261-44","0261","0044","제원1차","42.2400","202604","03","25,000","라","1","개인","개인","1978","신광로6길 14","-","직거래","-","26.04.06"
"369","제주특별자치도 제주시 연동","294-107","0294","0107","현암노블레스빌1차","69.0800","202604","03","25,000","-","3","개인","개인","2005","신대로18길 22","-","중개거래","제주 제주시","-"
"370","제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","84.9789","202604","03","46,500","105동","4","개인","개인","2017","대청로 11","-","중개거래","제주 서귀포시","26.05.28"
"371","제주특별자치도 제주시 이도이동","888","0888","0000","주공1","47.3300","202604","03","54,485","114","4","법인","개인","1985","구남로7길 36","-","직거래","-","26.04.03"
"372","제주특별자치도 제주시 애월읍 하귀1리","166-1","0166","0001","제주하귀휴먼시아2단지","84.8400","202604","03","40,000","204","10","개인","개인","2010","하귀9길 71","-","중개거래","제주 제주시","26.06.05"
"373","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","49.5000","202604","03","26,000","410","6","개인","개인","1998","동화로1길 10","-","직거래","-","26.04.03"
"374","제주특별자치도 제주시 노형동","754","0754","0000","부영5차","84.9508","202604","03","63,000","503","9","개인","개인","2001","과원북2길 12","-","중개거래","제주 제주시","26.06.01"
"375","제주특별자치도 서귀포시 대정읍 하모리","430-1","0430","0001","흥도빌라트","78.5300","202604","03","10,500","흥도빌라트","1","개인","개인","2000","최남단해안로109번길 70","-","직거래","-","26.04.22"
"376","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202604","03","33,800","201","9","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","26.05.08"
"377","제주특별자치도 제주시 도련이동","548","0548","0000","제주삼화사랑으로부영1차","84.3616","202604","03","53,000","102","10","개인","개인","2013","화삼북로 136","-","직거래","-","26.04.23"
"378","제주특별자치도 제주시 도련일동","1789-2","1789","0002","미듬하나로(도련)","58.2203","202604","02","15,000","-","1","개인","개인","2002","삼봉로 115-1","-","중개거래","제주 제주시","-"
"379","제주특별자치도 제주시 연동","293-46","0293","0046","e편한세상연동센트럴파크1단지","84.9769","202604","02","90,400","102동","10","개인","개인","2023","신대로14길 13","-","중개거래","제주 제주시","26.04.13"
"380","제주특별자치도 서귀포시 남원읍 남원리","1323-2","1323","0002","남원에덴아파트","40.0000","202604","02","7,600","남원에덴아파트 101","2","개인","개인","1996","남원광지로 5","-","중개거래","제주 서귀포시","26.04.16"
"381","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202604","02","29,000","201","2","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","26.05.26"
"382","제주특별자치도 제주시 애월읍 하귀1리","166-1","0166","0001","제주하귀휴먼시아2단지","84.8200","202604","02","38,400","-","2","개인","개인","2010","하귀9길 71","-","중개거래","제주 제주시","-"
"383","제주특별자치도 서귀포시 동홍동","1201","1201","0000","금강라이프빌2차","84.7000","202604","02","29,500","-","7","개인","개인","2013","동홍로162번길 19","-","중개거래","제주 서귀포시","-"
"384","제주특별자치도 서귀포시 동홍동","1085-1","1085","0001","포스트동홍1차","84.9905","202604","02","29,500","-","5","개인","개인","2019","중산간동로7920번길 2","-","중개거래","제주 제주시","26.06.11"
"385","제주특별자치도 제주시 조천읍 함덕리","4168","4168","0000","광명샤인빌","84.5989","202604","02","29,000","107","3","개인","개인","2006","함덕30길 27","-","중개거래","제주 제주시","26.06.15"
"386","제주특별자치도 제주시 도련일동","1911","1911","0000","제주삼화사랑으로부영6차","84.3616","202604","01","50,700","-","12","개인","개인","2013","화삼로 107","-","중개거래","제주 제주시","-"
"387","제주특별자치도 서귀포시 동홍동","1369","1369","0000","동홍동센트레빌","84.9196","202604","01","48,000","-","7","개인","개인","2021","중앙로182번길 40","-","중개거래","제주 서귀포시, 제주 제주시","-"
"388","제주특별자치도 서귀포시 동홍동","388-1","0388","0001","가나노블휘닉스","83.3861","202604","01","23,300","-","6","개인","개인","2011","태평로 505","-","중개거래","제주 서귀포시","26.06.02"
"389","제주특별자치도 서귀포시 서홍동","2598","2598","0000","서강파인힐6차","84.0450","202604","01","41,500","-","2","개인","개인","2020","홍중로 119-2","-","중개거래","제주 서귀포시","-"
"390","제주특별자치도 제주시 연동","260-24","0260","0024","갤럭시타운","47.1800","202604","01","17,500","-","7","개인","개인","2012","도령로 106","-","중개거래","제주 제주시","26.05.18"
"391","제주특별자치도 제주시 노형동","940-7","0940","0007","송우수자인","84.9600","202604","01","41,000","-","4","개인","개인","2015","원노형로 35","-","중개거래","제주 제주시","26.06.08"
"392","제주특별자치도 제주시 도련일동","1751","1751","0000","아르미아아파트","83.8455","202604","01","38,800","-","1","개인","개인","2017","매촌2길 70","-","중개거래","제주 제주시","-"
